"length","heigth","value","stock_id","id_assignment","id_job_type"
"30","20","1","9","6664","1"
"50","30","1","9","6634","1"
"10","30","1","9","6665","3"
"26","20","1","9","6634","1"
"40","20","1","9","6659","1"
"30","20","1","9","6668","1"
"60","40","2","9","6666","3"
"30","30","1","9","6675","1"
"60","38","1","9","6676","1"
"50","26","1","9","6676","1"
"10","20","1","9","6676","1"
"30","30","1","9","6678","1"
"36","28","1","9","6684","1"
"15","20","1","9","6679","1"
"30","20","1","9","6687","1"
"15","10","1","9","6685","1"
"20","4","1","9","6685","1"
"50","30","1","9","6686","1"
"30","10","1","9","6564","1"
"25","12","1","9","6564","1"
"40","30","1","9","6555","1"
"23","20","1","9","6201","2"
"13","24","1","9","6201","2"
"12","15","1","9","6201","2"
"60","40","1","9","6681","1"
"40","30","0","9","6680","1"
"30","35","1","9","6637","1"
"40","30","1","9","6680","1"
"50","30","1","9","6693","1"
"30","20","1","9","6545","1"
"60","40","1","9","6583","2"
"30","20","1","9","6583","2"
"25","10","1","9","6615","1"
"15","15","1","9","6674","1"
"40","25","1","9","6696","1"
"10","10","1","9","6696","1"
"60","40","1","9","6692","1"
"38","30","1","9","6692","1"
"30","18","1","9","6692","1"
"40","30","1","9","6551","1"
"8","10","1","9","6551","1"
"50","30","1","9","6658","2"
"16","12","1","9","6706","1"
"40","30","1","9","5884","2"
"30","20","1","9","6709","1"
"58","40","1","9","6691","1"
"40","30","1","9","6682","1"
"28","18","1","9","6702","1"
"30","20","2","9","6711","1"
"35","30","1","9","6701","1"
"50","30","1","9","6699","1"
"20","30","1","9","6704","1"
"30","20","1","9","6563","2"
"3","35","1","9","6718","1"
"50","30","1","9","6705","1"
"60","40","1","9","6571","2"
"22","28","1","9","6298","1"
"21","15","1","9","6298","1"
"14","10","1","9","6298","1"
"40","30","1","9","6710","1"
"50","38","1","9","6703","1"
"30","20","1","9","6720","1"
"40","30","1","9","6688","1"
"40","27","1","9","6721","1"
"40","30","1","9","6725","1"
"30","20","1","9","6725","1"
"58","40","1","9","6716","1"
"50","30","1","9","6707","1"
"40","30","1","9","6722","2"
"40","30","1","9","6724","1"
"30","20","2","9","6731","4"
"30","20","1","9","6630","4"
"48","30","1","9","6734","1"
"30","20","1","9","6749","1"
"30","20","1","9","6440","2"
"26","20","1","9","6728","1"
"50","30","1","9","6732","2"
"30","20","1","9","6732","2"
"30","20","1","9","6745","1"
"0","0","0","9","6740","2"
"50","38","1","9","6703","2"
"30","18","1","9","6698","1"
"30","20","1","9","6671","2"
"20","50","1","9","6712","2"
"30","35","1","9","6727","1"
"15","15","1","9","6726","1"
"28","30","1","9","6726","1"
"60","40","1","9","6746","1"
"15","12","1","9","6729","1"
"7","25","1","9","6736","2"
"12","18","1","9","6736","2"
"44","30","1","9","6751","1"
"60","40","1","9","6748","1"
"25","20","1","9","6748","1"
"40","20","1","9","6748","1"
"35","30","1","9","6714","1"
"10","20","1","9","6694","2"
"40","30","1","9","6694","2"
"50","30","1","9","6756","1"
"58","40","1","9","6759","1"
"37","30","1","9","6762","3"
"10","10","1","9","6767","1"
"40","15","2","9","6765","1"
"40","30","1","9","6757","2"
"60","40","1","9","6774","3"
"60","40","1","9","6769","1"
"40","30","1","9","6769","1"
"30","20","1","9","6766","1"
"15","15","1","9","6766","1"
"32","30","1","9","6775","1"
"0","0","0","9","6771","1"
"25","18","1","9","6771","1"
"60","40","1","9","6740","2"
"50","30","1","9","6777","1"
"30","15","1","9","6777","1"
"30","20","1","9","6741","2"
"30","20","1","9","6425","2"
"30","20","1","9","6747","1"
"30","20","1","9","6754","1"
"30","20","1","9","6776","1"
"25","20","1","9","6788","3"
"30","20","1","9","6793","1"
"60","40","1","9","6789","1"
"15","15","1","9","6802","1"
"60","40","1","9","6806","3"
"30","20","1","9","6791","1"
"40","30","1","9","6790","1"
"30","20","1","9","6805","1"
"60","40","1","9","6807","1"
"0","20","0","9","6813","1"
"30","20","1","9","6813","1"
"30","20","1","9","6815","1"
"27","20","1","9","6817","1"
"10","20","1","9","6817","1"
"30","20","1","9","6800","1"
"25","16","1","9","6800","1"
"40","30","1","9","6820","3"
"30","20","1","9","6821","1"
"5","10","1","9","6825","1"
"15","12","1","9","6825","1"
"40","30","1","9","6818","1"
"0","0","0","9","6795","2"
"50","30","1","9","6796","1"
"50","30","1","9","6823","1"
"30","20","1","9","6782","1"
"20","20","1","9","6828","1"
"10","30","1","9","6828","1"
"15","40","1","9","6780","1"
"25","20","1","9","6778","3"
"30","30","1","9","6829","1"
"34","20","1","9","6814","2"
"30","20","1","9","6831","1"
"50","30","1","9","6834","2"
"30","20","1","9","6835","2"
"20","20","1","9","6835","2"
"32","30","1","9","6816","2"
"50","30","1","9","6839","1"
"25","20","1","9","6839","1"
"15","20","1","9","6839","1"
"50","30","1","9","6783","2"
"60","40","1","9","6794","2"
"50","35","1","9","6794","2"
"36","28","1","9","6739","1"
"40","30","1","9","6739","1"
"50","30","1","9","6804","2"
"60","40","1","9","6792","2"
"40","30","1","9","6792","2"
"40","30","1","9","6844","1"
"40","30","1","9","6841","1"
"50","40","1","9","6842","1"
"30","20","1","9","6797","2"
"30","40","1","9","6845","1"
"40","30","1","9","6848","2"
"32","30","1","9","6851","1"
"12","15","1","9","6851","1"
"50","40","1","9","6852","1"
"50","30","1","9","6852","1"
"8","30","1","9","6824","2"
"17","25","1","9","6864","1"
"60","40","2","9","6822","2"
"30","20","1","9","6822","2"
"20","40","1","9","6858","1"
"28","40","1","9","6843","2"
"30","20","1","9","6819","2"
"26","20","1","9","6819","2"
"0","0","0","9","6838","2"
"20","20","1","9","6853","1"
"50","30","1","9","6863","1"
"50","40","1","9","6863","1"
"30","20","0","9","6830","2"
"30","20","1","9","6758","2"
"60","50","1","9","6867","1"
"20","20","1","9","6859","1"
"25","50","1","9","6860","1"
"0","0","1","9","6876","1"
"0","0","1","9","6872","3"
"50","30","1","9","6879","1"
"40","30","1","9","6761","2"
"30","20","1","9","6877","1"
"10","30","1","9","6877","1"
"60","40","1","9","6798","2"
"0","0","0","9","6836","2"
"40","30","1","9","6882","2"
"30","20","1","9","6882","2"
"30","30","1","9","6874","1"
"0","15","0","9","6888","1"
"15","15","1","9","6888","1"
"30","20","1","9","6836","2"
"30","20","1","9","6887","1"
"0","0","0","9","6884","3"
"10","10","1","9","6878","1"
"35","30","1","9","6808","1"
"10","25","1","9","6890","3"
"30","20","1","9","6886","1"
"25","20","0","9","6886","1"
"25","20","1","9","6886","1"
"25","50","1","9","6893","1"
"30","20","1","9","6893","1"
"60","40","1","9","6897","1"
"40","30","1","9","6898","1"
"30","20","1","9","6898","1"
"30","20","1","9","6857","2"
"40","30","1","9","6857","2"
"0","0","0","9","6742","2"
"40","30","1","9","6901","3"
"30","20","1","9","6894","4"
"30","50","1","9","6904","1"
"15","20","1","9","6904","1"
"40","30","1","9","6849","2"
"30","20","1","9","6906","1"
"30","25","1","9","6906","1"
"50","25","1","9","6912","1"
"30","20","1","9","6912","1"
"40","30","1","9","6742","2"
"60","40","1","9","6847","2"
"30","20","1","9","6891","2"
"20","15","1","9","6895","2"
"0","0","0","9","6885","2"
"35","30","1","9","6786","2"
"40","40","1","9","6883","2"
"5","34","1","9","6885","2"
"55","40","1","9","6909","1"
"18","27","1","9","6909","1"
"60","40","1","9","6908","1"
"22","40","1","9","6907","1"
"52","40","1","9","6915","2"
"40","30","1","9","6916","1"
"60","40","1","9","6897","3"
"30","20","2","9","6900","2"
"30","30","1","9","6913","1"
"30","30","1","9","6905","2"
"40","30","2","9","6917","1"
"40","30","1","9","6911","1"
"12","10","1","9","6911","1"
"60","40","1","9","6919","1"
"30","25","1","9","6914","1"
"46","30","1","9","6923","1"
"30","20","2","9","6924","1"
"30","16","1","9","6918","1"
"30","20","1","9","6873","2"
"30","20","1","9","6928","1"
"20","15","1","9","6928","1"
"40","30","1","9","6920","1"
"30","20","1","9","6921","2"
"30","50","1","9","6927","1"
"5","8","1","9","6927","1"
"60","30","1","9","6930","1"
"40","30","1","9","6922","2"
"60","40","1","9","6866","2"
"25","20","1","9","6866","2"
"30","20","1","9","6931","1"
"30","20","1","9","6936","1"
"30","12","1","9","6934","1"
"40","25","1","9","6939","3"
"30","20","1","9","6943","1"
"10","10","1","9","6939","3"
"45","30","1","9","6945","1"
"25","20","1","9","6948","4"
"40","30","1","9","6937","2"
"12","10","1","9","6937","2"
"50","30","1","9","6944","1"
"60","40","1","9","6925","1"
"40","30","1","9","6932","2"
"30","20","1","9","6956","1"
"10","10","1","9","6955","1"
"40","30","1","9","6960","1"
"40","30","1","9","6961","1"
"35","30","1","9","6967","2"
"50","30","1","9","6968","1"
"50","30","1","9","6942","2"
"60","40","1","9","6962","3"
"50","30","1","9","6962","3"
"20","20","1","9","6962","3"
"12","14","1","9","6974","1"
"40","30","1","9","6963","2"
"50","45","1","9","6970","1"
"50","20","1","9","6970","1"
"15","10","1","9","6970","1"
"30","20","1","9","6975","4"
"35","15","1","9","6981","1"
"30","25","1","9","6982","1"
"55","35","1","9","6982","1"
"50","30","1","9","6980","3"
"44","30","1","9","6976","1"
"27","20","1","9","6976","1"
"50","28","1","9","6984","1"
"30","20","1","9","6986","1"
"27","50","1","9","6985","1"
"30","20","1","9","6978","2"
"28","18","1","9","6978","2"
"30","20","1","9","6929","2"
"10","30","1","9","6929","2"
"4","4","1","9","6929","2"
"30","20","1","9","6988","1"
"30","20","2","9","6987","1"
"0","0","0","9","6957","3"
"30","20","1","9","6950","2"
"30","25","1","9","6950","2"
"20","25","1","9","7002","1"
"20","30","1","9","6998","1"
"35","30","1","9","6998","1"
"50","30","1","9","6992","2"
"42","30","1","9","6992","2"
"27","20","1","9","7005","1"
"40","30","1","9","7004","1"
"20","15","1","9","7004","1"
"60","40","1","9","7001","1"
"50","30","1","9","7001","1"
"15","20","1","9","7006","1"
"30","20","1","9","7010","1"
"15","20","1","9","7012","1"
"60","40","1","9","7014","1"
"40","30","1","9","7014","1"
"25","20","1","9","7009","1"
"25","50","1","9","7015","1"
"50","30","1","9","7015","1"
"40","30","1","9","7013","1"
"30","20","1","9","6977","1"
"25","20","1","9","6977","1"
"29","20","1","9","6977","1"
"50","25","1","9","6977","1"
"50","30","1","9","6977","1"
"55","40","1","9","6977","1"
"60","37","1","9","6977","1"
"28","20","1","9","7019","1"
"30","20","1","9","7008","1"
"60","40","1","9","7017","1"
"0","0","0","9","7018","3"
"30","20","1","9","7021","1"
"25","20","1","9","7025","1"
"35","60","1","9","7024","1"
"30","20","1","9","7022","1"
"45","30","1","9","6996","2"
"30","12","1","9","6995","2"
"25","20","1","9","7003","2"
"20","40","1","9","7040","3"
"30","20","1","9","7028","4"
"10","25","1","9","7028","4"
"40","30","1","9","7030","1"
"32","30","1","9","7039","1"
"15","12","1","9","7032","1"
"30","20","1","9","7031","4"
"60","40","1","9","7049","1"
"30","20","1","9","7049","1"
"30","20","1","9","7046","1"
"35","30","1","9","7026","1"
"25","20","1","9","7026","1"
"25","20","1","9","7047","1"
"10","25","1","9","7047","1"
"30","20","2","9","7029","1"
"40","30","1","9","6941","2"
"12","25","1","9","7033","1"
"10","15","1","9","7033","1"
"57","40","1","9","6997","2"
"30","20","1","9","7023","1"
"30","20","1","9","7042","1"
"50","30","1","9","7056","1"
"40","30","1","9","7055","1"
"50","30","1","9","7057","3"
"55","37","1","9","7064","1"
"10","18","1","9","7065","1"
"16","25","1","9","7066","1"
"27","20","1","9","7068","1"
"35","18","1","9","7059","1"
"15","25","1","9","7069","1"
"10","20","1","9","7070","1"
"25","35","1","9","7061","2"
"25","20","1","9","7060","1"
"30","20","1","9","7052","2"
"30","20","1","9","7072","1"
"50","30","1","9","7062","3"
"60","40","1","9","7045","1"
"30","20","1","9","7045","1"
"60","40","1","9","7067","1"
"25","20","1","9","7074","1"
"60","40","1","9","6933","2"
"50","30","1","9","6933","2"
"20","20","1","9","7075","1"
"19","17","1","9","7085","1"
"30","20","1","9","7077","2"
"50","30","1","9","7077","2"
"0","0","0","9","7078","2"
"0","0","0","9","7080","3"
"33","28","1","9","7082","3"
"18","20","1","9","7086","2"
"0","0","0","9","7092","3"
"30","20","1","9","7087","1"
"18","20","1","9","7076","2"
"18","20","1","9","7097","1"
"40","30","1","9","7093","1"
"20","23","1","9","7096","1"
"40","30","1","9","7035","2"
"60","40","1","9","7084","4"
"30","25","1","9","7098","1"
"40","30","1","9","7035","4"
"25","18","1","9","7099","4"
"45","30","1","9","7109","1"
"40","30","1","9","7104","1"
"60","40","1","9","7088","4"
"60","40","1","9","7073","2"
"30","10","1","9","7073","2"
"40","30","1","9","7113","1"
"20","25","1","9","7113","1"
"26","16","1","9","7113","1"
"0","0","0","9","7112","2"
"50","30","1","9","6971","2"
"48","30","1","9","7120","1"
"8","12","1","9","7120","1"
"60","40","1","9","7117","1"
"50","30","1","9","7122","1"
"56","40","1","9","7124","1"
"17","10","1","9","7124","1"
"30","20","1","9","7127","1"
"30","30","1","9","7116","2"
"45","30","1","9","7090","2"
"30","20","1","9","7134","1"
"30","20","1","9","7126","2"
"60","40","1","9","7142","1"
"52","34","1","9","7143","1"
"30","25","1","9","7140","2"
"50","30","1","9","7130","2"
"60","40","1","9","7135","2"
"38","30","1","9","7135","2"
"30","18","1","9","7135","2"
"46","22","1","9","7144","1"
"50","30","1","9","7150","1"
"30","20","1","9","7152","1"
"89","30","1","9","7149","1"
"30","17","1","9","7149","1"
"30","17","1","9","7149","1"
"27","18","1","9","7149","1"
"40","20","2","9","7155","1"
"18","15","1","9","7157","1"
"30","20","1","9","7147","2"
"30","20","2","9","7147","2"
"45","30","1","9","7094","2"
"20","20","1","9","7158","1"
"20","20","1","9","7160","1"
"58","40","1","9","7154","2"
"30","40","1","9","7164","1"
"60","8","1","9","7170","1"
"20","20","1","9","7165","1"
"35","30","1","9","7165","1"
"40","30","1","9","7159","1"
"40","30","1","9","7165","1"
"40","25","1","9","7138","2"
"30","10","1","9","7167","1"
"30","20","1","9","7172","1"
"50","30","1","9","7175","3"
"50","28","1","9","7176","1"
"30","20","1","9","7177","1"
"50","30","1","9","7174","2"
"35","28","1","9","7178","1"
"38","28","1","9","7184","1"
"48","30","1","9","7184","1"
"20","20","1","9","7183","1"
"38","23","1","9","7185","1"
"40","30","1","9","7182","2"
"3","3","1","9","7181","1"
"0","0","1","9","7171","2"
"0","0","0","9","7163","2"
"0","0","0","9","7190","3"
"60","40","1","9","7186","2"
"29","36","1","9","7192","1"
"55","36","1","9","7189","1"
"30","27","1","9","7189","1"
"8","20","1","9","7161","2"
"9","15","1","9","7194","1"
"22","18","1","9","7195","1"
"29","30","1","9","7197","1"
"16","21","1","9","7197","1"
"55","40","1","9","7196","1"
"33","28","1","9","7191","1"
"35","20","1","9","7202","1"
"58","38","1","9","7203","1"
"34","25","1","9","7203","1"
"16","10","1","9","7206","2"
"5","10","1","9","7199","2"
"15","12","1","9","7199","2"
"40","30","1","9","7199","2"
"30","20","1","9","7210","4"
"40","30","1","9","7210","4"
"60","40","1","9","7208","1"
"50","30","1","9","7041","2"
"50","30","1","9","7209","1"
"35","30","1","9","7213","1"
"30","20","1","9","7215","1"
"45","22","1","9","7211","1"
"40","30","2","9","7217","1"
"45","30","1","9","7218","1"
"30","20","1","9","7220","1"
"30","20","1","9","7222","1"
"30","15","1","9","7222","1"
"60","40","1","9","7204","2"
"35","25","1","9","7198","2"
"52","40","1","9","7212","1"
"38","27","1","9","7224","1"
"47","28","1","9","7224","1"
"60","40","1","9","7221","1"
"20","15","1","9","7227","1"
"20","20","1","9","7227","1"
"40","40","1","9","7227","1"
"60","38","1","9","7228","1"
"35","25","1","9","7230","1"
"10","25","1","9","7231","1"
"58","30","1","9","7229","1"
"60","8","1","9","7233","3"
"52","40","1","9","7234","1"
"45","30","1","9","7236","1"
"60","40","1","9","7235","1"
"30","20","1","9","7193","1"
"55","38","1","9","7238","1"
"40","30","1","9","7243","1"
"0","0","0","9","7239","2"
"15","10","1","9","7246","4"
"30","20","1","9","7250","1"
"28","28","1","9","7251","1"
"35","30","1","9","7226","2"
"30","20","1","9","7255","4"
"35","55","1","9","7256","1"
"45","27","1","9","7259","1"
"10","20","1","9","7248","1"
"30","30","1","9","7153","2"
"30","20","1","9","7188","2"
"45","30","1","9","7254","2"
"60","40","1","9","7252","1"
"60","30","1","9","7241","1"
"30","20","1","9","7241","1"
"40","36","1","9","7262","1"
"30","25","1","9","7263","1"
"46","35","1","9","7258","1"
"25","20","1","9","7264","3"
"30","15","1","9","7260","1"
"45","22","1","9","7249","2"
"50","30","1","9","7269","1"
"20","20","1","9","7269","1"
"30","20","1","9","7244","2"
"60","40","1","9","7274","1"
"60","40","1","9","7269","2"
"30","15","1","9","7279","1"
"50","30","1","9","7253","2"
"60","40","1","9","7261","2"
"25","10","1","9","7261","2"
"30","20","1","9","7275","2"
"40","30","1","9","7280","1"
"30","20","2","9","7282","1"
"58","40","1","9","7266","1"
"58","38","1","9","7266","1"
"20","16","0","9","7288","1"
"40","26","1","9","7289","1"
"0","0","0","9","7291","3"
"50","46","1","9","7293","1"
"20","16","1","9","7292","2"
"25","20","1","9","7297","1"
"26","20","1","9","7298","1"
"15","20","1","9","7297","1"
"30","28","1","9","7299","1"
"15","15","1","9","7300","1"
"15","17","1","9","7304","1"
"30","20","1","9","7302","1"
"26","18","1","9","7302","1"
"20","20","1","9","7302","1"
"15","10","1","9","7302","1"
"30","20","1","9","7308","1"
"40","30","1","9","7305","1"
"35","30","1","9","7305","1"
"50","35","1","9","7305","1"
"60","40","1","9","7312","2"
"40","30","1","9","7312","2"
"60","40","2","9","7287","2"
"30","20","1","9","7307","1"
"60","40","2","9","7313","2"
"50","40","1","9","7270","2"
"30","20","1","9","7315","1"
"40","30","1","9","7318","1"
"30","20","1","9","7319","1"
"30","30","1","9","7290","2"
"0","0","0","9","7314","2"
"20","10","1","9","7317","1"
"58","38","1","9","7317","1"
"20","20","1","9","7324","1"
"25","40","1","9","7296","1"
"40","30","1","9","7326","4"
"30","15","1","9","7296","1"
"50","64","1","9","7310","2"
"30","13","1","9","7320","4"
"58","40","1","9","7327","1"
"40","30","1","9","7329","2"
"30","20","1","9","7333","1"
"20","20","1","9","7335","1"
"25","25","1","9","7334","1"
"40","30","1","9","7322","2"
"30","20","1","9","7332","1"
"30","30","1","9","7336","1"
"24","24","1","9","7337","2"
"20","20","1","9","7338","1"
"36","30","1","9","7341","1"
"56","40","1","9","7346","1"
"28","18","1","9","7346","1"
"55","40","1","9","7347","1"
"50","30","1","9","7345","1"
"36","28","1","9","7340","1"
"50","28","1","9","7350","1"
"60","38","1","9","7350","1"
"58","40","1","9","7351","1"
"60","40","1","9","7348","1"
"30","18","1","9","7353","1"
"15","27","1","9","7359","1"
"15","23","1","9","7359","1"
"15","42","1","9","7359","1"
"27","20","1","9","7356","1"
"26","18","1","9","7360","4"
"30","20","1","9","7360","4"
"20","20","1","9","7360","4"
"15","10","1","9","7360","4"
"30","20","1","9","7354","2"
"27","30","1","9","7369","1"
"30","28","1","9","7358","2"
"58","40","1","9","7368","2"
"58","30","1","9","7373","3"
"26","20","1","9","7374","3"
"50","80","1","9","7375","1"
"35","30","1","9","7379","4"
"25","20","1","9","7379","4"
"30","25","1","9","7380","4"
"58","40","1","9","7382","4"
"40","30","1","9","7382","4"
"24","16","1","9","7386","1"
"55","40","1","9","7385","1"
"20","20","1","9","7385","1"
"42","35","1","9","7390","1"
"40","30","1","9","7393","1"
"58","40","0","9","7388","2"
"0","0","0","9","7388","2"
"30","20","1","9","7387","2"
"30","40","1","9","7399","1"
"50","30","1","9","7403","1"
"40","30","1","9","7402","1"
"50","30","1","9","7404","1"
"60","40","1","9","7398","2"
"25","30","1","9","7398","2"
"0","0","1","9","7405","4"
"30","20","1","9","7407","1"
"5","10","1","9","7409","1"
"50","30","1","9","7416","1"
"20","20","1","9","7410","1"
"40","30","1","9","7408","1"
"40","27","1","9","7413","1"
"30","20","1","9","7415","1"
"40","30","1","9","7417","1"
"40","27","1","9","7421","1"
"30","20","1","9","7426","1"
"28","20","1","9","7428","1"
"30","20","1","9","7427","1"
"30","20","1","9","7433","1"
"25","30","1","9","7439","1"
"10","10","1","9","7429","3"
"30","20","1","9","7451","1"
"60","40","1","9","7444","1"
"56","40","1","9","7438","1"
"45","25","1","9","7438","1"
"30","15","1","9","7438","1"
"25","20","1","9","7438","1"
"30","17","1","9","7445","1"
"10","10","1","9","7455","3"
"25","20","1","9","7450","1"
"40","10","1","9","7423","1"
"40","20","1","9","7423","1"
"25","20","1","9","7432","1"
"30","20","1","9","7458","1"
"15","18","1","9","7431","1"
"30","20","1","9","7460","1"
"30","20","1","9","7457","1"
"30","20","1","9","7453","1"
"45","30","1","9","7420","1"
"60","40","1","9","7442","2"
"24","15","1","9","7462","1"
"5","5","1","9","7462","1"
"5","5","1","9","7461","1"
"40","30","1","9","7449","1"
"40","15","1","9","7449","1"
"52","40","1","9","7452","3"
"30","20","1","9","7470","1"
"30","20","1","9","7443","1"
"37","37","1","9","7463","1"
"60","40","1","9","7442","1"
"10","18","1","9","7472","1"
"30","20","1","9","7467","1"
"30","20","1","9","7456","1"
"28","20","1","9","7456","1"
"40","30","1","9","7471","1"
"30","20","1","9","7459","2"
"40","30","1","9","7401","1"
"35","30","1","9","7480","1"
"20","30","1","9","7480","1"
"8","8","1","9","7481","1"
"25","20","1","9","7448","1"
"50","30","1","9","7484","1"
"60","40","1","9","7483","1"
"54","38","1","9","7446","2"
"52","40","1","9","7446","2"
"60","40","1","9","7465","2"
"30","20","1","9","7485","1"
"10","12","1","9","7489","1"
"25","20","1","9","7482","1"
"51","36","1","9","7446","1"
"51","31","1","9","7446","1"
"10","10","1","9","7491","1"
"46","30","1","9","7492","1"
"40","30","1","9","7488","1"
"25","10","1","9","7488","1"
"15","15","1","9","7488","1"
"30","20","1","9","7469","2"
"50","30","1","9","7490","1"
"37","26","1","9","7490","1"
"42","30","1","9","7490","1"
"35","30","1","9","7486","1"
"20","25","1","9","7493","1"
"37","28","1","9","7494","1"
"10","10","1","9","7488","1"
"56","40","1","9","7487","2"
"45","25","1","9","7487","2"
"30","15","1","9","7487","2"
"25","20","1","9","7487","2"
"25","20","1","9","7501","1"
"50","30","1","9","7495","1"
"46","30","1","9","7496","1"
"50","40","1","9","7495","1"
"30","20","1","9","7499","1"
"36","30","1","9","7498","1"
"30","20","1","9","7504","1"
"15","20","1","9","7505","1"
"45","30","1","9","7506","1"
"30","20","1","9","7508","1"
"30","20","1","9","7509","1"
"28","37","1","9","7512","1"
"60","40","1","9","7513","1"
"30","20","1","9","7514","1"
"30","20","1","9","7510","1"
"40","27","1","9","7511","4"
"35","27","1","9","7515","1"
"30","20","1","9","7519","1"
"37","40","1","9","7520","1"
"37","20","1","9","7520","1"
"60","40","1","9","7503","2"
"25","20","1","9","7521","1"
"28","20","1","9","7526","1"
"45","40","1","9","7528","1"
"20","10","1","9","7531","1"
"38","30","1","9","7530","1"
"30","20","1","9","7527","1"
"25","15","1","9","7532","1"
"48","40","1","9","7534","1"
"28","37","1","9","7536","3"
"40","25","1","9","7538","1"
"26","18","1","9","7539","1"
"30","15","1","9","7545","1"
"20","20","1","9","7544","1"
"15","8","1","9","7543","1"
"30","20","1","9","7546","3"
"10","8","2","9","7529","1"
"20","10","1","9","7529","1"
"50","30","1","9","7533","1"
"30","20","1","9","7533","1"
"35","23","1","9","7533","1"
"55","40","1","9","7547","1"
"50","24","1","9","7549","1"
"18","27","1","9","7551","1"
"38","30","1","9","7541","1"
"30","20","16","9","7560","1"
"35","30","1","9","7561","1"
"58","40","1","9","7558","1"
"50","30","1","9","7537","2"
"50","40","1","9","7537","2"
"40","27","1","9","7518","2"
"27","50","1","9","7559","1"
"8","12","1","9","7564","1"
"60","40","1","9","7565","1"
"50","25","1","9","7565","1"
"0","0","0","9","7422","1"
"50","30","1","9","7517","2"
"37","26","1","9","7517","2"
"42","30","0","9","7517","2"
"35","25","1","9","7572","4"
"35","30","1","9","7573","1"
"28","58","1","9","7567","1"
"30","30","1","9","7575","1"
"30","20","1","9","7576","1"
"50","40","1","9","7577","1"
"56","40","1","9","7563","1"
"40","30","1","9","7579","1"
"30","10","1","9","7584","1"
"30","20","1","9","7588","3"
"60","30","1","9","7585","1"
"45","30","1","9","7591","4"
"50","30","1","9","7589","1"
"28","37","1","9","7590","2"
"40","30","1","9","7592","1"
"40","30","1","9","7574","2"
"10","18","1","9","7596","1"
"50","30","1","9","7583","2"
"37","20","1","9","7550","2"
"37","40","1","9","7550","2"
"60","40","1","9","7570","2"
"60","28","1","9","7595","4"
"10","20","1","9","7582","1"
"60","40","1","9","7599","1"
"201","20","1","9","7601","1"
"30","20","1","9","7600","1"
"30","10","1","9","7598","1"
"30","40","1","9","7391","2"
"40","30","1","9","7391","2"
"46","30","1","9","7603","2"
"30","20","1","9","7603","2"
"30","30","1","9","7608","1"
"13","10","1","9","7608","1"
"10","18","1","9","7610","2"
"20","20","2","9","7611","1"
"30","60","1","9","7604","1"
"23","20","1","9","7612","1"
"38","30","1","9","7602","2"
"38","28","1","9","7609","1"
"20","20","1","9","7594","1"
"30","20","1","9","7614","1"
"56","38","1","9","7613","2"
"20","20","1","9","7617","1"
"15","20","1","9","7618","1"
"48","30","1","9","7620","3"
"36","20","1","9","7625","1"
"20","40","1","9","7622","1"
"40","47","1","9","7626","1"
"37","26","1","9","7607","2"
"50","30","1","9","7607","2"
"42","30","1","9","7607","2"
"40","30","1","9","7631","1"
"28","16","1","9","7630","1"
"10","4","1","9","7630","1"
"60","40","1","9","7621","1"
"30","20","1","9","7633","1"
"28","20","1","9","7634","1"
"10","8","1","9","7634","1"
"60","40","1","9","7629","1"
"60","40","1","9","7632","2"
"56","36","1","9","7632","2"
"60","38","1","9","7632","2"
"35","30","1","9","7627","1"
"37","30","1","9","7627","1"
"45","40","1","9","7638","1"
"45","20","1","9","7638","1"
"18","12","1","9","7640","1"
"38","30","1","9","7649","1"
"60","40","1","9","7616","2"
"47","27","1","9","7650","3"
"50","25","1","9","7616","2"
"12","12","1","9","7653","1"
"40","25","1","9","7661","1"
"30","20","1","9","7656","1"
"47","40","1","9","7662","1"
"30","20","1","9","7662","1"
"40","30","1","9","7665","2"
"30","25","1","9","7671","1"
"55","40","1","9","7664","1"
"15","17","1","9","7664","1"
"20","20","1","9","7664","1"
"50","30","1","9","7666","2"
"35","23","1","9","7666","2"
"30","20","1","9","7666","2"
"40","30","1","9","7648","2"
"15","18","1","9","7667","1"
"28","18","1","9","7672","1"
"55","40","1","9","7674","3"
"18","20","1","9","7676","1"
"55","30","1","9","7675","1"
"30","20","1","9","7681","4"
"48","30","1","9","7686","1"
"30","20","1","9","7679","1"
"15","20","1","9","7688","1"
"38","30","1","9","7690","1"
"50","30","1","9","7687","2"
"30","20","1","9","7693","1"
"23","20","1","9","7692","1"
"30","20","1","9","7680","1"
"30","20","1","9","7680","1"
"30","20","1","9","7680","1"
"10","25","1","9","7684","1"
"60","40","1","9","7678","1"
"60","36","1","9","7694","1"
"18","14","1","9","7701","1"
"25","20","1","9","7695","1"
"30","20","1","9","7700","1"
"60","40","1","9","7646","2"
"18","20","1","9","7702","1"
"40","30","1","9","7705","1"
"35","30","1","9","7703","1"
"20","30","1","9","7696","1"
"35","30","1","9","7696","1"
"40","30","1","9","7706","1"
"55","40","1","9","7704","1"
"15","20","1","9","7714","3"
"94","20","1","9","7711","1"
"26","20","1","9","7713","1"
"37","20","1","9","7715","3"
"37","40","1","9","7715","3"
"45","30","1","9","7712","1"
"58","40","1","9","7716","1"
"39","30","1","9","7721","1"
"28","20","1","9","7719","1"
"50","30","1","9","7698","1"
"50","27","1","9","7717","3"
"35","24","1","9","7725","1"
"20","40","1","9","7732","1"
