"assignment_id","job_type"
"8239","1"
"8238","1"
"8237","1"
"8236","1"
"8235","1"
"8234","1"
"8233","1"
"8232","1"
"8231","1"
"8230","1,11"
"8229","1"
"8228","1,11"
"8227","1,11"
"8226","1"
"8225","1"
"8224","2"
"8223","1"
"8222","1"
"8221","1"
"8220","1"
"8219","1"
"8218","1"
"8217","1"
"8216","1"
"8215","1"
"8214","1,11"
"8213","2"
"8212","1"
"8211","1"
"8210","1"
"8209","1"
"8206","1"
"8205","1"
"8204","1"
"8203","1"
"8201","1,11"
"8200","8"
"8199","2"
"8198","1"
"8197","1"
"8196","1"
"8194","1"
"8193","1"
"8192","1"
"8191","1,11"
"8190","1"
"8189","1"
"8188","1"
"8187","1"
"8186","3"
"8185","1"
"8184","1"
"8183","1"
"8180","1"
"8179","1"
"8178","1"
"8177","1"
"8176","1,11"
"8175","1"
"8174","1"
"8173","1"
"8172","1"
"8171","1"
"8170","1"
"8169","2"
"8168","1"
"8167","2"
"8166","1"
"8165","1"
"8164","3"
"8162","1"
"8161","1"
"8160","1"
"8159","1"
"8157","1"
"8156","2"
"8155","1"
"8154","1"
"8153","1"
"8152","1"
"8151","1"
"8150","3"
"8149","2"
"8148","1"
"8147","3"
"8146","1"
"8145","1"
"8144","1"
"8143","7"
"8142","1"
"8141","3"
"8140","1"
"8139","1"
"8138","1"
"8137","1"
"8136","1"
"8135","1"
"8134","1"
"8133","1"
"8132","1"
"8131","2"
"8130","1"
"8129","1"
"8128","1"
"8127","1"
"8126","1"
"8125","1"
"8124","1"
"8123","1"
"8122","1"
"8121","1"
"8120","1"
"8119","1"
"8118","1"
"8117","3"
"8116","2"
"8115","1"
"8114","1"
"8113","1"
"8112","1"
"8111","1"
"8110","1"
"8109","2"
"8108","1"
"8107","1"
"8106","1"
"8105","1"
"8104","1"
"8103","1"
"8102","2"
"8101","1"
"8100","2"
"8099","1"
"8098","1"
"8097","1"
"8096","1"
"8095","1"
"8094","1"
"8093","1"
"8092","1"
"8091","1"
"8090","7"
"8089","7"
"8088","1"
"8087","1"
"8086","1"
"8085","2"
"8084","1"
"8083","1"
"8082","7"
"8081","1"
"8080","1"
"8079","1"
"8078","1"
"8077","1"
"8076","1"
"8075","1"
"8074","1"
"8073","1"
"8072","2"
"8071","1"
"8070","2"
"8069","1"
"8068","1"
"8067","1"
"8066","1"
"8065","2,7"
"8064","1"
"8063","1"
"8062","1"
"8061","1"
"8060","1,11"
"8059","11"
"8058","1"
"8057","11"
"8056","3"
"8055","2"
"8054","1"
"8053","1"
"8052","1"
"8051","2"
"8050","2"
"8049","2"
"8048","1"
"8047","2"
"8046","2"
"8045","1"
"8044","1"
"8043","1"
"8042","2"
"8041","7"
"8040","1"
"8039","1"
"8038","1"
"8037","1"
"8036","8"
"8035","1"
"8034","2"
"8033","1"
"8032","1"
"8031","1"
"8030","1"
"8029","1"
"8028","1"
"8027","8"
"8026","1"
"8025","1"
"8024","1"
"8023","1"
"8022","1"
"8021","1"
"8020","1"
"8019","1"
"8018","3"
"8017","1"
"8016","1,11"
"8015","1"
"8014","1"
"8013","1"
"8012","1"
"8011","1"
"8010","1,8"
"8009","1"
"8007","11"
"8006","1"
"8005","1"
"8004","1"
"8003","1"
"8002","8"
"8001","1"
"8000","8"
"7999","1"
"7998","2"
"7997","1"
"7996","3"
"7995","1"
"7994","1"
"7993","1"
"7992","1"
"7991","1,11"
"7990","1"
"7989","1"
"7988","1"
"7987","1"
"7986","1"
"7985","1"
"7984","7"
"7983","1"
"7982","1"
"7981","2"
"7980","1,11"
"7979","2"
"7978","11"
"7977","1"
"7976","1"
"7975","2"
"7974","11"
"7973","2"
"7972","1"
"7971","4"
"7970","8"
"7969","1"
"7968","1"
"7967","1,11"
"7966","11"
"7965","2"
"7964","1"
"7963","1"
"7962","3"
"7961","1"
"7960","1"
"7959","3"
"7958","1"
"7957","2"
"7956","2"
"7955","1"
"7954","1"
"7953","1"
"7952","2"
"7951","1"
"7950","1"
"7949","1"
"7948","1"
"7947","1"
"7946","1,11"
"7945","1"
"7944","1"
"7943","2"
"7942","1"
"7941","2"
"7940","1"
"7939","1"
"7938","1"
"7937","1"
"7936","8"
"7935","1"
"7934","1,11"
"7933","1"
"7932","1"
"7931","11"
"7930","1"
"7929","1"
"7928","1,11"
"7927","1"
"7926","1"
"7925","1,8"
"7924","1"
"7923","1"
"7922","1"
"7921","1"
"7920","1"
"7919","1"
"7918","1"
"7917","1"
"7916","7"
"7915","1"
"7914","1"
"7913","1"
"7912","1"
"7911","1"
"7909","1,11"
"7908","12"
"7907","3"
"7906","1"
"7905","2"
"7904","1"
"7903","1"
"7902","1"
"7901","2"
"7900","2"
"7899","1"
"7898","1"
"7897","1"
"7896","1"
"7895","1"
"7894","1"
"7893","2"
"7892","1"
"7891","1"
"7890","1"
"7889","2"
"7888","1"
"7887","1"
"7886","1"
"7885","1"
"7884","1"
"7883","1"
"7882","1"
"7881","1"
"7880","7"
"7879","7"
"7878","1"
"7877","1"
"7876","1"
"7875","1"
"7873","1"
"7872","3"
"7871","7"
"7870","1"
"7869","1"
"7868","1"
"7867","1"
"7866","7"
"7865","1"
"7864","1"
"7863","1"
"7862","1"
"7861","1"
"7860","1"
"7859","1"
"7858","1"
"7857","1"
"7856","1"
"7855","1"
"7854","7"
"7853","1"
"7852","1"
"7851","1"
"7850","1"
"7849","1"
"7848","1"
"7847","2"
"7846","1"
"7845","1"
"7844","1"
"7843","1,11"
"7842","1"
"7841","1"
"7840","1"
"7839","1"
"7838","1,11"
"7837","1"
"7836","1"
"7835","1"
"7834","1"
"7832","1"
"7831","1,11"
"7830","1,11"
"7829","2"
"7828","8"
"7827","1"
"7826","1"
"7825","2"
"7824","1"
"7823","7"
"7822","7"
"7821","1"
"7820","11"
"7819","1"
"7818","1"
"7817","1"
"7816","4"
"7815","1"
"7814","1"
"7813","2"
"7812","8"
"7811","1"
"7810","3"
"7809","1"
"7807","2"
"7805","1"
"7804","1,11"
"7803","1"
"7802","3"
"7801","3"
"7800","1"
"7799","1"
"7798","1"
"7797","1,11"
"7796","1"
"7795","1"
"7794","1"
"7793","1"
"7792","1"
"7791","1"
"7790","2"
"7789","1"
"7788","2"
"7787","1"
"7786","1"
"7785","1,8"
"7784","1"
"7783","1"
"7782","1"
"7781","1"
"7780","1"
"7779","1"
"7778","11"
"7777","1"
"7776","11"
"7775","1"
"7774","7"
"7773","1"
"7772","2"
"7771","1"
"7770","1"
"7769","2"
"7768","3"
"7767","1"
"7766","1"
"7765","2"
"7764","1"
"7763","1"
"7762","1"
"7761","1,11"
"7760","1"
"7759","1"
"7758","1"
"7757","1"
"7756","1"
"7755","1"
"7754","8"
"7753","3"
"7752","1"
"7751","1,8"
"7750","1,8"
"7749","1"
"7748","11"
"7747","1"
"7746","7"
"7745","1,8"
"7744","2"
"7743","1"
"7742","2"
"7741","1,8"
"7740","1"
"7739","1"
"7738","1"
"7737","1"
"7736","1"
"7735","1,11"
"7733","1"
"7732","1"
"7731","1"
"7730","1"
"7729","1"
"7728","2"
"7727","1"
"7726","1"
"7725","1"
"7724","2"
"7723","12"
"7721","1"
"7720","8"
"7719","1"
"7718","1"
"7717","3"
"7716","1"
"7715","3"
"7714","3"
"7713","1"
"7712","1"
"7711","1"
"7710","1"
"7709","7"
"7708","7"
"7707","11"
"7706","1"
"7705","1"
"7704","1"
"7703","1"
"7702","1"
"7701","1"
"7700","1"
"7699","12"
"7698","1"
"7697","7"
"7696","1"
"7695","1"
"7694","1"
"7693","1"
"7692","1"
"7691","1,11"
"7690","1"
"7689","3"
"7688","1"
"7687","2"
"7686","1"
"7685","1"
"7684","1"
"7683","1"
"7682","1"
"7681","4"
"7680","1"
"7679","1"
"7678","1"
"7677","1"
"7676","1,11"
"7675","1"
"7674","3"
"7673","2"
"7672","1"
"7671","1"
"7670","2"
"7669","2"
"7668","2"
"7667","1,11"
"7666","2"
"7665","2"
"7664","1"
"7663","2"
"7662","1"
"7661","1"
"7660","1,11"
"7656","1"
"7653","1"
"7652","12"
"7651","3"
"7650","3"
"7649","1"
"7648","2"
"7646","2"
"7640","1"
"7638","1"
"7637","12"
"7634","1"
"7633","1"
"7632","2"
"7631","1"
"7630","1"
"7629","1"
"7628","7"
"7627","1"
"7626","1"
"7625","1"
"7624","7"
"7623","7"
"7622","1,8"
"7621","1"
"7620","3"
"7619","7"
"7618","1"
"7617","1"
"7616","2"
"7615","7"
"7614","1"
"7613","2"
"7612","1"
"7611","1"
"7610","2"
"7609","1"
"7608","1"
"7607","2"
"7606","8"
"7605","1"
"7604","1"
"7603","2"
"7602","2"
"7601","1"
"7600","1"
"7599","1"
"7598","1"
"7597","1"
"7596","1"
"7595","4"
"7594","1"
"7593","4"
"7592","1"
"7591","4"
"7590","2"
"7589","1"
"7588","3"
"7587","1"
"7586","4"
"7585","1"
"7584","1"
"7583","2"
"7582","1"
"7581","7"
"7580","2"
"7579","1"
"7578","1"
"7577","1,11"
"7576","1"
"7575","1"
"7574","2"
"7573","1"
"7572","4"
"7570","2"
"7569","1"
"7568","1"
"7567","1"
"7566","1"
"7565","1"
"7564","1"
"7563","1"
"7562","7"
"7561","1"
"7560","1"
"7559","1"
"7558","1"
"7557","1,11"
"7555","1"
"7554","7"
"7553","1"
"7552","7"
"7551","1"
"7550","2"
"7549","1"
"7548","1"
"7547","1"
"7546","3"
"7545","1"
"7544","1"
"7543","1"
"7542","1"
"7541","1"
"7540","7"
"7539","1"
"7538","1"
"7537","2"
"7536","3"
"7535","1"
"7534","1"
"7533","1"
"7532","1"
"7531","1"
"7530","1"
"7529","1"
"7528","1"
"7527","1"
"7526","1"
"7525","7"
"7524","7"
"7523","7"
"7522","1"
"7521","1"
"7520","1"
"7519","1"
"7518","2"
"7517","2"
"7516","7"
"7515","1"
"7514","1"
"7513","1"
"7512","1"
"7511","4"
"7510","1"
"7509","1"
"7508","1"
"7507","7"
"7506","1"
"7505","1"
"7504","1"
"7503","2"
"7502","7"
"7501","1"
"7500","1"
"7499","1"
"7498","1"
"7497","7"
"7496","1"
"7495","1"
"7494","1"
"7493","1"
"7492","1"
"7491","1"
"7490","1"
"7489","1"
"7488","1"
"7487","2"
"7486","1"
"7485","1"
"7484","1"
"7483","1"
"7482","1"
"7481","1"
"7480","1"
"7479","13"
"7478","11"
"7477","1"
"7476","2"
"7475","1"
"7474","1"
"7473","1"
"7472","1"
"7471","1"
"7470","1"
"7469","2"
"7468","1"
"7467","1"
"7466","2"
"7465","2"
"7464","1"
"7463","1,11"
"7462","1"
"7461","1"
"7460","1"
"7459","2"
"7458","1"
"7457","1"
"7456","1"
"7455","3"
"7454","1"
"7453","1"
"7452","3"
"7451","1"
"7450","1"
"7449","1"
"7448","1,11"
"7447","1"
"7446","1"
"7445","1"
"7444","1"
"7443","1"
"7442","1"
"7441","1"
"7440","1"
"7439","1"
"7438","1"
"7437","11"
"7436","1"
"7435","1"
"7433","1"
"7432","1"
"7431","1"
"7430","1"
"7429","3"
"7428","1"
"7427","1"
"7426","1,11"
"7425","1"
"7424","1"
"7423","1"
"7422","1"
"7421","1"
"7420","1,11"
"7419","1"
"7418","11"
"7417","1"
"7416","1"
"7415","1"
"7414","8"
"7413","1"
"7412","11"
"7411","1"
"7410","1,11"
"7409","1"
"7408","1"
"7407","1"
"7405","4"
"7404","1"
"7403","1"
"7402","1"
"7401","1"
"7400","1"
"7399","1"
"7398","2"
"7397","2"
"7396","1"
"7395","1"
"7394","7"
"7393","1,11"
"7392","8"
"7391","2"
"7390","1"
"7389","7"
"7388","2"
"7387","2"
"7386","1"
"7385","1"
"7384","7"
"7383","8"
"7382","4"
"7381","13"
"7380","4"
"7379","4"
"7378","1"
"7377","8"
"7376","1"
"7375","1"
"7374","3"
"7373","3"
"7372","7"
"7371","13"
"7370","1"
"7369","1"
"7368","2"
"7367","7"
"7366","7"
"7365","3"
"7364","8"
"7363","13"
"7362","1"
"7361","2"
"7360","4"
"7359","1"
"7358","2"
"7357","2"
"7356","1"
"7355","8"
"7354","2"
"7353","1"
"7352","13"
"7351","1"
"7350","1"
"7349","7"
"7348","1"
"7347","1"
"7346","1"
"7345","1"
"7344","1"
"7343","2"
"7342","7"
"7341","1"
"7340","1,7"
"7339","1"
"7338","1"
"7337","2"
"7336","1"
"7335","1"
"7334","1"
"7333","1"
"7332","1"
"7331","8"
"7330","1"
"7329","2"
"7328","12"
"7327","1"
"7326","4"
"7325","13"
"7324","1"
"7323","7"
"7322","2"
"7321","1"
"7320","4"
"7319","1"
"7318","1"
"7317","1"
"7316","8"
"7315","1"
"7314","2"
"7313","2"
"7312","2"
"7311","1"
"7310","2"
"7309","1"
"7308","1"
"7307","1"
"7306","7"
"7305","1"
"7304","1"
"7303","7"
"7302","1"
"7301","1"
"7300","1"
"7299","1"
"7298","1"
"7297","1"
"7296","1"
"7293","1"
"7292","2"
"7291","3"
"7290","2"
"7289","1"
"7288","1"
"7287","2"
"7286","7"
"7285","13"
"7284","7"
"7283","7"
"7282","1"
"7281","12"
"7280","1"
"7279","1"
"7278","1"
"7277","1"
"7276","7"
"7275","2"
"7274","1"
"7273","12"
"7271","13"
"7270","2"
"7269","2"
"7268","8"
"7267","1"
"7266","1"
"7265","8"
"7264","3"
"7263","1"
"7262","1"
"7261","2"
"7260","1"
"7259","1"
"7258","1"
"7257","4"
"7256","1"
"7255","4"
"7254","2"
"7253","2"
"7252","1"
"7251","1"
"7250","1"
"7249","2"
"7248","1"
"7247","2"
"7246","4"
"7245","1"
"7244","2"
"7243","1"
"7242","1"
"7241","1"
"7240","1"
"7239","2"
"7238","1"
"7237","1"
"7236","1"
"7235","1"
"7234","1"
"7233","3"
"7232","7"
"7231","1"
"7230","1"
"7229","1"
"7228","1"
"7227","1"
"7226","2"
"7225","7"
"7224","1"
"7223","1"
"7222","1"
"7221","1"
"7220","1"
"7219","1"
"7218","1"
"7217","1"
"7216","11"
"7215","1"
"7214","1"
"7213","1"
"7212","1"
"7211","1"
"7210","4"
"7209","1"
"7208","1"
"7207","3"
"7206","2"
"7205","1"
"7204","2"
"7203","1"
"7202","1"
"7201","1"
"7200","7"
"7199","2"
"7198","2"
"7197","1"
"7196","1"
"7195","1"
"7194","1"
"7193","1"
"7192","1"
"7191","1"
"7190","3"
"7189","1"
"7188","2"
"7187","2"
"7186","2"
"7185","1"
"7184","1"
"7183","1"
"7182","2"
"7181","1"
"7180","8,11"
"7179","1"
"7178","1"
"7177","1"
"7176","1"
"7175","3"
"7174","2"
"7173","7"
"7172","1"
"7171","2"
"7170","1"
"7169","1"
"7168","11"
"7167","1,11"
"7166","1"
"7165","1"
"7164","1"
"7163","2"
"7162","7"
"7161","2"
"7160","1"
"7159","1"
"7158","1,11"
"7157","1"
"7156","1"
"7155","1"
"7154","2"
"7153","2"
"7152","1"
"7151","2"
"7150","1"
"7149","1"
"7148","2"
"7147","2"
"7146","7"
"7145","1"
"7144","1"
"7143","1"
"7142","1,11"
"7141","2"
"7140","2"
"7139","1"
"7138","2"
"7137","7"
"7136","13"
"7135","2"
"7134","1"
"7133","7"
"7132","7"
"7131","1,8"
"7130","2"
"7127","1"
"7126","2"
"7125","7"
"7124","1"
"7123","1"
"7122","1,8"
"7121","8"
"7120","1"
"7119","1"
"7118","1"
"7117","1"
"7116","2"
"7115","13"
"7114","3"
"7113","1"
"7112","2"
"7111","8"
"7110","12"
"7109","1"
"7108","2"
"7107","7"
"7106","7"
"7105","7"
"7104","1"
"7103","4"
"7102","3"
"7101","7"
"7100","2"
"7099","4"
"7098","1"
"7097","1"
"7096","1,8"
"7095","1"
"7094","2"
"7093","1"
"7092","3"
"7091","7"
"7090","2"
"7089","1"
"7088","4"
"7087","1"
"7086","2"
"7085","1"
"7084","4"
"7083","4"
"7082","3"
"7081","3"
"7080","3"
"7079","7"
"7078","2"
"7077","2"
"7076","2"
"7075","1"
"7074","1"
"7073","2"
"7072","1"
"7071","7"
"7070","1"
"7069","1"
"7068","1"
"7067","1"
"7066","1"
"7065","1"
"7064","1"
"7063","1"
"7062","3"
"7061","2"
"7060","1"
"7059","1"
"7058","3"
"7057","3"
"7056","1"
"7055","1"
"7054","7"
"7053","1"
"7052","2"
"7051","1"
"7050","1"
"7049","1"
"7048","1"
"7047","1"
"7046","1"
"7045","1"
"7044","1"
"7043","1"
"7042","1"
"7041","2"
"7040","3"
"7039","1"
"7038","7"
"7037","1"
"7036","1"
"7035","4"
"7034","2"
"7033","1"
"7032","1"
"7031","4"
"7030","1"
"7029","1"
"7028","4"
"7027","1"
"7026","1"
"7025","1"
"7024","1"
"7023","1"
"7022","1"
"7021","1"
"7020","11"
"7019","1"
"7018","3"
"7017","1"
"7016","1"
"7015","1"
"7014","1"
"7013","1,11"
"7012","1"
"7011","1"
"7010","1"
"7009","1"
"7008","1"
"7007","1"
"7006","1"
"7005","1"
"7004","1"
"7003","2"
"7002","1"
"7001","1"
"7000","7"
"6999","1"
"6998","1"
"6997","2"
"6996","2"
"6995","2"
"6994","1"
"6993","7"
"6992","2"
"6991","1"
"6990","1"
"6989","2"
"6988","1"
"6987","1"
"6986","1"
"6985","1"
"6984","1"
"6983","7"
"6982","1"
"6981","1"
"6980","3"
"6979","2"
"6978","2"
"6977","1"
"6976","1"
"6975","4"
"6974","1"
"6973","8"
"6972","1"
"6971","2"
"6970","1"
"6969","1"
"6968","1"
"6967","2"
"6966","1"
"6965","7"
"6964","1"
"6963","2"
"6962","3"
"6961","1"
"6960","1"
"6959","7"
"6958","3"
"6957","3"
"6956","1"
"6955","1"
"6954","7"
"6953","4"
"6952","2"
"6951","1"
"6950","2"
"6949","1"
"6948","4"
"6947","8"
"6946","8"
"6945","1"
"6944","1"
"6943","1"
"6942","2"
"6941","2"
"6940","1"
"6939","3"
"6938","2"
"6937","2"
"6936","1"
"6935","1"
"6934","1"
"6933","2"
"6932","2"
"6931","1"
"6930","1"
"6929","2"
"6928","1"
"6927","1"
"6926","1"
"6925","1"
"6924","1"
"6923","1"
"6922","2"
"6921","2"
"6920","1"
"6919","1"
"6918","1"
"6917","1"
"6916","1"
"6915","2"
"6914","1"
"6913","1"
"6912","1"
"6911","1"
"6910","1"
"6909","1"
"6908","1"
"6907","1"
"6906","1"
"6905","2"
"6904","1"
"6903","1"
"6902","7"
"6901","3"
"6900","2"
"6899","2"
"6898","1"
"6897","1"
"6896","7"
"6895","2"
"6894","4"
"6893","1"
"6892","2"
"6891","2"
"6890","3"
"6889","1"
"6888","1"
"6887","1"
"6886","1"
"6885","2"
"6884","3"
"6883","2"
"6882","2"
"6881","2"
"6880","2"
"6879","1"
"6878","1"
"6877","1"
"6876","1"
"6875","2"
"6874","1"
"6873","2"
"6872","3"
"6871","7"
"6870","7"
"6869","7"
"6868","1"
"6867","1"
"6866","2"
"6865","2"
"6864","1"
"6863","1"
"6862","7"
"6861","4"
"6860","1"
"6859","1"
"6858","1"
"6857","2"
"6856","2"
"6855","1"
"6854","1"
"6853","1"
"6852","1"
"6851","1"
"6850","1"
"6849","2"
"6848","2"
"6847","2"
"6846","8"
"6845","1"
"6844","1"
"6843","2"
"6842","1"
"6841","1"
"6840","3"
"6839","1"
"6838","2"
"6837","6"
"6836","2"
"6835","2"
"6834","2"
"6833","2"
"6832","1"
"6831","1"
"6830","2"
"6829","1"
"6828","1"
"6827","8"
"6826","7"
"6825","1"
"6824","2"
"6823","1"
"6822","2"
"6821","1"
"6820","3"
"6819","2"
"6818","1"
"6817","1"
"6816","2"
"6815","1"
"6814","2"
"6813","1"
"6812","11"
"6811","1"
"6810","1"
"6809","1"
"6808","1"
"6807","1"
"6806","3"
"6805","1"
"6804","2"
"6803","2"
"6802","1"
"6801","6"
"6800","1"
"6799","1"
"6798","2"
"6797","2"
"6796","1"
"6795","2"
"6794","2"
"6793","1"
"6792","2"
"6791","1"
"6790","1"
"6789","1"
"6788","3"
"6787","1"
"6786","2"
"6785","1"
"6784","1"
"6783","2"
"6782","1"
"6781","1"
"6780","1"
"6779","1"
"6778","3"
"6777","1"
"6776","1"
"6775","1"
"6774","3"
"6773","7"
"6772","1"
"6771","1"
"6770","1"
"6769","1"
"6768","7"
"6767","1"
"6766","1"
"6765","1"
"6764","1"
"6763","2"
"6762","3"
"6761","2"
"6760","1"
"6759","1"
"6758","2"
"6757","2"
"6756","1"
"6755","7"
"6754","1"
"6753","1"
"6752","2"
"6751","1"
"6749","1"
"6748","1"
"6747","1"
"6746","1"
"6745","1"
"6744","1"
"6743","1"
"6742","2"
"6741","2"
"6740","2"
"6739","1"
"6738","1"
"6737","1"
"6736","2"
"6735","7"
"6734","1"
"6733","7"
"6732","2"
"6731","4"
"6730","4"
"6729","1"
"6728","1"
"6727","1"
"6726","1"
"6725","1"
"6724","1"
"6723","1"
"6722","2"
"6721","1"
"6720","1"
"6719","2,7"
"6718","1"
"6717","1"
"6716","1"
"6715","1"
"6714","1"
"6713","2"
"6712","2"
"6711","1"
"6710","1"
"6709","1"
"6708","2"
"6707","1"
"6706","1"
"6705","1"
"6704","1"
"6703","2"
"6702","1"
"6701","1"
"6700","1"
"6699","1"
"6698","1"
"6697","1"
"6696","1"
"6695","7"
"6694","2"
"6693","1"
"6692","1"
"6691","1"
"6690","1"
"6689","1"
"6688","1"
"6687","1"
"6686","1"
"6685","1"
"6684","1"
"6683","1"
"6682","1"
"6681","1"
"6680","1"
"6679","1"
"6678","1"
"6677","7"
"6676","1"
"6675","1"
"6674","1"
"6673","1"
"6672","1"
"6671","2"
"6670","1"
"6669","1"
"6668","1"
"6667","1"
"6666","3"
"6665","3"
"6664","1"
"6663","1"
"6662","1"
"6661","1"
"6660","1"
"6659","1"
"6658","2"
"6657","1"
"6656","1"
"6655","1"
"6654","1"
"6653","1"
"6652","1"
"6651","1"
"6650","2"
"6649","1"
"6648","1"
"6647","3"
"6646","1"
"6645","1"
"6644","3"
"6643","1"
"6642","1"
"6641","1"
"6640","1"
"6639","1"
"6638","1"
"6637","1"
"6636","1"
"6635","1"
"6634","1"
"6633","1"
"6632","3"
"6631","3"
"6630","2"
"6629","1"
"6628","1"
"6627","1"
"6626","1"
"6625","1"
"6624","1"
"6623","7"
"6622","1"
"6621","1"
"6620","1"
"6619","1"
"6618","1"
"6617","1"
"6616","1"
"6615","1"
"6614","1"
"6613","1"
"6612","1"
"6611","1"
"6610","1"
"6609","1"
"6608","1"
"6607","1"
"6606","4"
"6605","1"
"6604","1"
"6603","1"
"6602","1"
"6601","1"
"6600","1"
"6599","1"
"6598","1"
"6597","1"
"6596","1"
"6595","1"
"6594","1"
"6593","1"
"6592","1"
"6591","1"
"6590","1"
"6589","1"
"6588","1"
"6587","1"
"6586","1"
"6585","3"
"6584","1"
"6583","2"
"6582","1"
"6581","1"
"6580","1"
"6579","1"
"6578","1"
"6577","1"
"6576","1"
"6575","1"
"6574","1"
"6573","1"
"6572","1"
"6571","2"
"6570","1"
"6569","1"
"6568","1"
"6567","1"
"6566","1"
"6565","1"
"6564","1"
"6563","2"
"6562","1"
"6561","1"
"6560","1"
"6559","1"
"6558","1"
"6557","1"
"6556","1"
"6555","1"
"6554","1"
"6553","1"
"6552","1"
"6551","1"
"6550","1"
"6549","1"
"6548","1"
"6547","1"
"6546","1"
"6545","1"
"6544","1"
"6543","1"
"6542","1"
"6541","1"
"6540","1"
"6539","1"
"6538","1,11"
"6537","3"
"6536","7"
"6535","1"
"6534","1"
"6533","1"
"6532","1"
"6531","1"
"6530","1"
"6529","1"
"6528","1"
"6527","1"
"6526","1"
"6525","1"
"6524","1"
"6523","3"
"6522","1"
"6521","1"
"6520","1"
"6519","1"
"6518","1"
"6517","1"
"6516","1"
"6515","1"
"6514","1"
"6513","1"
"6512","1"
"6511","1"
"6510","1"
"6509","1"
"6508","1"
"6507","1"
"6506","1"
"6505","1"
"6504","1"
"6503","1"
"6502","1"
"6501","1"
"6500","1"
"6499","3"
"6498","1"
"6497","1"
"6496","1"
"6495","1"
"6494","1"
"6493","1"
"6492","1"
"6491","1"
"6490","1"
"6489","1"
"6488","1"
"6487","1"
"6486","1"
"6485","1"
"6484","1"
"6483","1"
"6482","1"
"6481","1"
"6480","1"
"6479","1"
"6478","2"
"6477","1"
"6476","1"
"6475","1"
"6474","1"
"6473","1"
"6472","1"
"6471","1"
"6470","1"
"6469","1"
"6468","1"
"6467","1"
"6466","1"
"6465","1"
"6464","1"
"6463","1"
"6462","1"
"6461","1"
"6460","1"
"6459","1"
"6458","1"
"6457","1"
"6456","1"
"6455","1"
"6454","1"
"6453","1"
"6452","1"
"6451","1"
"6450","1"
"6449","1"
"6448","1"
"6447","1"
"6446","1"
"6445","1"
"6444","1"
"6443","1"
"6442","1"
"6441","1"
"6440","2"
"6439","1"
"6438","6"
"6437","1"
"6436","1"
"6435","1"
"6434","1"
"6433","1"
"6432","1"
"6431","1"
"6430","1"
"6429","1"
"6428","1"
"6427","3"
"6426","1"
"6425","2"
"6424","1"
"6423","1"
"6422","1"
"6421","1"
"6420","3"
"6419","1"
"6418","1"
"6417","1"
"6416","1"
"6415","1"
"6414","1"
"6412","1"
"6411","3"
"6410","1"
"6409","1"
"6408","1"
"6407","1"
"6406","1"
"6405","1"
"6404","1"
"6403","1"
"6402","1"
"6401","1"
"6400","1"
"6399","1"
"6398","1"
"6397","1"
"6396","4"
"6395","1"
"6394","1"
"6393","1"
"6392","1"
"6391","1"
"6390","1"
"6389","1"
"6388","1"
"6387","1"
"6386","1"
"6385","1"
"6384","1"
"6383","1"
"6382","1"
"6381","1"
"6380","1"
"6379","1"
"6378","1"
"6377","1"
"6376","1"
"6375","1"
"6374","1"
"6373","1"
"6372","1"
"6371","1"
"6370","1"
"6369","1"
"6368","1"
"6367","1"
"6366","1"
"6365","1"
"6364","1,8"
"6363","1"
"6362","1"
"6361","1"
"6360","1"
"6359","1"
"6358","1"
"6357","1"
"6356","1"
"6355","1"
"6354","1"
"6353","1"
"6352","1"
"6351","3"
"6350","3"
"6349","1"
"6348","1"
"6347","1"
"6346","3"
"6345","3"
"6344","1"
"6343","1"
"6342","1"
"6341","1"
"6340","1"
"6339","1"
"6338","1"
"6337","1"
"6336","3"
"6335","1"
"6334","2"
"6333","1"
"6332","1"
"6331","1"
"6330","1"
"6329","2"
"6328","1"
"6327","1"
"6326","1"
"6325","7"
"6324","1"
"6323","1"
"6322","3"
"6321","1"
"6320","1"
"6319","3"
"6318","3"
"6317","1"
"6316","1"
"6315","3"
"6314","1"
"6313","1"
"6312","1"
"6311","1"
"6310","3"
"6309","3"
"6308","3"
"6307","2"
"6306","7"
"6305","1"
"6304","1"
"6303","2"
"6302","3"
"6301","1"
"6300","1"
"6299","1"
"6298","1"
"6297","1"
"6296","1"
"6295","4"
"6294","1"
"6293","1"
"6292","1"
"6291","3"
"6290","1"
"6289","1"
"6288","1"
"6287","1"
"6286","1"
"6285","3"
"6284","1"
"6283","4"
"6282","1"
"6281","1"
"6280","1"
"6279","1"
"6278","1"
"6277","1"
"6276","1"
"6275","1"
"6274","1"
"6273","3"
"6272","1"
"6271","1"
"6270","1"
"6269","1"
"6268","1"
"6267","1"
"6266","1"
"6265","1"
"6264","3"
"6263","3"
"6262","1"
"6261","1"
"6260","1"
"6259","1"
"6258","3"
"6257","1"
"6256","1"
"6255","1"
"6254","1"
"6253","1"
"6252","2"
"6251","3"
"6250","1"
"6249","1"
"6248","1"
"6247","1"
"6246","1"
"6245","1"
"6244","1"
"6243","1"
"6241","1"
"6240","1"
"6239","1"
"6238","1"
"6237","1"
"6236","1"
"6235","1"
"6234","1"
"6233","1"
"6232","1"
"6231","1"
"6230","1"
"6229","1"
"6228","1"
"6227","1"
"6226","1"
"6225","1"
"6224","1"
"6223","1"
"6222","1"
"6221","3"
"6220","1"
"6219","1"
"6218","1"
"6217","1"
"6216","1"
