"assignment_id"	"tech_id"	"created_by"	"updated_by"	"start_date"	"end_date"
"7624"	"34"	"73"	"73"	"2021-5-10 10:00:00"	"2021-5-10 11:00:00"
"7625"	"34"	"73"	"73"	"2021-5-6 15:00:00"	"2021-5-6 16:00:00"
"7626"	"15"	"73"	"73"	"2021-5-6 19:00:00"	"2021-5-6 20:00:00"
"7627"	"34"	"73"	"73"	"2021-5-7 19:00:00"	"2021-5-7 20:00:00"
"7628"	"34"	"73"	"73"	"2021-5-7 14:00:00"	"2021-5-7 15:00:00"
"7629"	"35"	"73"	"73"	"2021-5-7 15:00:00"	"2021-5-7 16:00:00"
"7630"	"4"	"73"	"73"	"2021-5-7 12:00:00"	"2021-5-7 13:00:00"
"7631"	"35"	"73"	"73"	"2021-5-7 12:00:00"	"2021-5-7 13:00:00"
"7632"	"4"	"73"	"73"	"2021-5-10 09:00:00"	"2021-5-10 10:00:00"
"7633"	"34"	"73"	"73"	"2021-5-7 18:00:00"	"2021-5-7 19:00:00"
"7634"	"34"	"73"	"73"	"2021-5-8 09:00:00"	"2021-5-8 10:00:00"
"7635"	"20"	"73"	"73"	"2021-5-10 13:00:00"	"2021-5-10 14:00:00"
"7637"	"15"	"73"	"73"	"2021-5-11 09:00:00"	"2021-5-11 10:00:00"
"7638"	"21"	"73"	"73"	"2021-5-10 14:00:00"	"2021-5-10 15:00:00"
"7640"	"21"	"73"	"73"	"2021-5-10 16:00:00"	"2021-5-10 17:00:00"
"7646"	"20"	"73"	"73"	"2021-5-20 10:00:00"	"2021-5-20 11:00:00"
"7648"	"4"	"73"	"73"	"2021-5-17 09:00:00"	"2021-5-17 10:00:00"
"7649"	"15"	"73"	"73"	"2021-5-11 08:00:00"	"2021-5-11 09:00:00"
"7650"	"15"	"73"	"73"	"2021-5-11 10:00:00"	"2021-5-11 11:00:00"
"7652"	"15"	"73"	"73"	"2021-5-11 13:30:00"	"2021-5-11 14:30:00"
"7653"	"34"	"73"	"73"	"2021-5-12 11:00:00"	"2021-5-12 12:00:00"
"7654"	"21"	"73"	"73"	"2021-5-12 14:00:00"	"2021-5-12 15:00:00"
"7655"	"21"	"73"	"73"	"2021-5-17 09:00:00"	"2021-5-17 10:00:00"
"7656"	"4"	"73"	"73"	"2021-5-13 07:00:00"	"2021-5-13 08:00:00"
"7657"	"7"	"73"	"73"	"2021-5-12 14:00:00"	"2021-5-12 15:00:00"
"7658"	"7"	"73"	"73"	"2021-5-12 11:00:00"	"2021-5-12 12:00:00"
"7661"	"35"	"73"	"73"	"2021-5-12 16:00:00"	"2021-5-12 17:00:00"
"7662"	"34"	"73"	"73"	"2021-5-12 18:00:00"	"2021-5-12 19:00:00"
"7664"	"34"	"73"	"73"	"2021-5-14 13:00:00"	"2021-5-14 14:00:00"
"7665"	"15"	"73"	"73"	"2021-5-14 13:00:00"	"2021-5-14 14:00:00"
"7666"	"34"	"73"	"73"	"2021-5-17 09:00:00"	"2021-5-17 10:00:00"
"7667"	"34"	"73"	"73"	"2021-5-13 14:30:00"	"2021-5-13 15:30:00"
"7668"	"15"	"73"	"73"	"2021-5-14 09:00:00"	"2021-5-14 10:00:00"
"7669"	"15"	"73"	"73"	"2021-5-14 09:00:00"	"2021-5-14 10:00:00"
"7670"	"15"	"73"	"73"	"2021-5-14 09:00:00"	"2021-5-14 10:00:00"
"7671"	"21"	"73"	"73"	"2021-5-14 15:00:00"	"2021-5-14 16:00:00"
"7672"	"4"	"73"	"73"	"2021-5-17 12:00:00"	"2021-5-17 13:00:00"
"7673"	"21"	"73"	"73"	"2021-6-2 10:00:00"	"2021-6-2 11:00:00"
"7674"	"34"	"73"	"73"	"2021-5-17 16:00:00"	"2021-5-17 17:00:00"
"7675"	"35"	"73"	"73"	"2021-5-18 18:00:00"	"2021-5-18 19:00:00"
"7676"	"20"	"73"	"73"	"2021-5-18 15:00:00"	"2021-5-18 16:00:00"
"7678"	"20"	"73"	"73"	"2021-5-19 13:00:00"	"2021-5-19 14:00:00"
"7679"	"20"	"73"	"73"	"2021-5-19 08:00:00"	"2021-5-19 09:00:00"
"7680"	"20"	"73"	"73"	"2021-5-19 10:00:00"	"2021-5-19 11:00:00"
"7681"	"35"	"73"	"73"	"2021-5-19 09:00:00"	"2021-5-19 10:00:00"
"7683"	"35"	"73"	"73"	"2021-5-19 16:00:00"	"2021-5-19 17:00:00"
"7684"	"1"	"73"	"73"	"2021-5-19 15:00:00"	"2021-5-19 16:00:00"
"7686"	"1"	"73"	"73"	"2021-5-19 10:30:00"	"2021-5-19 11:30:00"
"7687"	"35"	"73"	"73"	"2021-5-19 15:00:00"	"2021-5-19 16:00:00"
"7688"	"35"	"73"	"73"	"2021-5-19 12:00:00"	"2021-5-19 13:00:00"
"7689"	"34"	"73"	"73"	"2021-5-20 14:00:00"	"2021-5-20 15:00:00"
"7690"	"1"	"73"	"73"	"2021-5-19 13:00:00"	"2021-5-19 14:00:00"
"7691"	"1"	"73"	"73"	"2021-5-19 14:30:00"	"2021-5-19 15:30:00"
"7692"	"1"	"73"	"73"	"2021-5-19 04:00:00"	"2021-5-19 05:00:00"
"7693"	"4"	"73"	"73"	"2021-5-19 16:30:00"	"2021-5-19 17:30:00"
"7694"	"1"	"73"	"73"	"2021-5-20 07:30:00"	"2021-5-20 08:30:00"
"7695"	"1"	"73"	"73"	"2021-5-20 10:00:00"	"2021-5-20 11:00:00"
"7696"	"35"	"73"	"73"	"2021-5-21 10:30:00"	"2021-5-21 11:30:00"
"7697"	"34"	"73"	"73"	"2021-5-25 10:00:00"	"2021-5-25 11:00:00"
"7698"	"4"	"73"	"73"	"2021-5-20 11:00:00"	"2021-5-20 12:00:00"
"7699"	"35"	"73"	"73"	"2021-5-20 11:00:00"	"2021-5-20 12:00:00"
"7700"	"1"	"73"	"73"	"2021-5-20 13:00:00"	"2021-5-20 14:00:00"
"7701"	"4"	"73"	"73"	"2021-5-20 11:00:00"	"2021-5-20 12:00:00"
"7702"	"4"	"73"	"73"	"2021-5-20 16:00:00"	"2021-5-20 17:00:00"
"7703"	"1"	"73"	"73"	"2021-5-21 08:00:00"	"2021-5-21 09:00:00"
"7704"	"1"	"73"	"73"	"2021-5-21 10:00:00"	"2021-5-21 11:00:00"
"7705"	"4"	"73"	"73"	"2021-5-21 06:45:00"	"2021-5-21 07:45:00"
"7706"	"4"	"73"	"73"	"2021-5-21 13:00:00"	"2021-5-21 14:00:00"
"7708"	"34"	"73"	"73"	"2021-5-21 16:00:00"	"2021-5-21 17:00:00"
"7709"	"34"	"73"	"73"	"2021-5-22 11:30:00"	"2021-5-22 12:30:00"
"7710"	"1"	"73"	"73"	"2021-5-21 13:00:00"	"2021-5-21 14:00:00"
"7711"	"4"	"73"	"73"	"2021-5-21 14:30:00"	"2021-5-21 15:30:00"
"7712"	"34"	"73"	"73"	"2021-5-21 08:00:00"	"2021-5-21 09:00:00"
"7713"	"4"	"73"	"73"	"2021-5-21 03:30:00"	"2021-5-21 04:30:00"
"7714"	"1"	"73"	"73"	"2021-5-21 15:00:00"	"2021-5-21 16:00:00"
"7715"	"34"	"73"	"73"	"2021-5-21 17:00:00"	"2021-5-21 18:00:00"
"7716"	"4"	"73"	"73"	"2021-5-21 18:00:00"	"2021-5-21 19:00:00"
"7717"	"35"	"73"	"73"	"2021-5-21 08:00:00"	"2021-5-21 09:00:00"
"7718"	"20"	"73"	"73"	"2021-5-21 18:00:00"	"2021-5-21 19:00:00"
"7719"	"15"	"73"	"73"	"2021-5-22 11:00:00"	"2021-5-22 12:00:00"
"7720"	"34"	"73"	"73"	"2021-5-22 14:00:00"	"2021-5-22 15:00:00"
"7721"	"7"	"73"	"73"	"2021-5-22 13:00:00"	"2021-5-22 14:00:00"
"7722"	"34"	"73"	"73"	"2021-5-25 14:00:00"	"2021-5-25 15:00:00"
"7724"	"20"	"73"	"73"	"2021-5-25 07:00:00"	"2021-5-25 08:00:00"
"7725"	"4"	"73"	"73"	"2021-5-24 12:00:00"	"2021-5-24 13:00:00"
"7726"	"1"	"73"	"73"	"2021-5-24 13:00:00"	"2021-5-24 14:00:00"
"7727"	"21"	"73"	"73"	"2021-5-25 10:00:00"	"2021-5-25 11:00:00"
"7728"	"15"	"73"	"73"	"2021-5-27 08:00:00"	"2021-5-27 09:00:00"
"7729"	"1"	"73"	"73"	"2021-5-24 16:00:00"	"2021-5-24 17:00:00"
"7730"	"4"	"73"	"73"	"2021-5-25 13:00:00"	"2021-5-25 14:00:00"
"7731"	"4"	"73"	"73"	"2021-5-24 14:30:00"	"2021-5-24 15:30:00"
"7732"	"30"	"73"	"73"	"2021-5-24 15:00:00"	"2021-5-24 16:00:00"
"7733"	"20"	"73"	"73"	"2021-5-25 14:00:00"	"2021-5-25 15:00:00"
"7734"	"34"	"73"	"73"	"2021-5-25 14:00:00"	"2021-5-25 15:00:00"
"7735"	"20"	"73"	"73"	"2021-5-26 13:00:00"	"2021-5-26 14:00:00"
"7736"	"20"	"73"	"73"	"2021-5-25 17:00:00"	"2021-5-25 18:00:00"
"7737"	"4"	"73"	"73"	"2021-5-26 09:00:00"	"2021-5-26 10:00:00"
"7738"	"4"	"73"	"73"	"2021-5-26 11:00:00"	"2021-5-26 12:00:00"
"7739"	"4"	"73"	"73"	"2021-5-26 14:00:00"	"2021-5-26 15:00:00"
"7740"	"15"	"73"	"73"	"2021-5-26 13:00:00"	"2021-5-26 14:00:00"
"7741"	"34"	"73"	"73"	"2021-5-26 18:00:00"	"2021-5-26 19:00:00"
"7742"	"34"	"73"	"73"	"2021-5-28 09:00:00"	"2021-5-28 10:00:00"
"7743"	"34"	"73"	"73"	"2021-5-27 14:00:00"	"2021-5-27 15:00:00"
"7744"	"30"	"73"	"73"	"2021-6-3 10:00:00"	"2021-6-3 11:00:00"
"7745"	"4"	"73"	"73"	"2021-5-27 13:00:00"	"2021-5-27 14:00:00"
"7746"	"34"	"73"	"73"	"2021-6-1 09:30:00"	"2021-6-1 10:30:00"
"7747"	"15"	"73"	"73"	"2021-5-27 17:00:00"	"2021-5-27 18:00:00"
"7748"	"4"	"73"	"73"	"2021-6-13 19:00:00"	"2021-5-27 19:00:00"
"7749"	"15"	"73"	"73"	"2021-5-29 10:00:00"	"2021-5-29 11:00:00"
"7750"	"15"	"73"	"73"	"2021-5-29 09:00:00"	"2021-5-29 10:00:00"
"7751"	"34"	"73"	"73"	"2021-5-28 19:00:00"	"2021-5-28 20:00:00"
"7752"	"15"	"73"	"73"	"2021-5-29 09:00:00"	"2021-5-29 10:00:00"
"7753"	"30"	"73"	"73"	"2021-5-29 13:00:00"	"2021-5-29 14:00:00"
"7754"	"30"	"73"	"73"	"2021-5-29 18:00:00"	"2021-5-29 19:00:00"
"7755"	"30"	"73"	"73"	"2021-5-30 08:00:00"	"2021-5-30 09:00:00"
"7756"	"30"	"73"	"73"	"2021-5-30 15:00:00"	"2021-5-30 16:00:00"
"7757"	"15"	"73"	"73"	"2021-5-29 16:00:00"	"2021-5-29 17:00:00"
"7758"	"30"	"73"	"73"	"2021-5-30 11:00:00"	"2021-5-30 12:00:00"
"7759"	"1"	"73"	"73"	"2021-5-30 10:00:00"	"2021-5-30 11:00:00"
"7760"	"34"	"73"	"73"	"2021-5-31 09:00:00"	"2021-5-31 10:00:00"
"7762"	"34"	"73"	"73"	"2021-5-31 08:00:00"	"2021-5-31 09:00:00"
"7763"	"30"	"73"	"73"	"2021-5-31 17:00:00"	"2021-5-31 18:00:00"
"7764"	"34"	"73"	"73"	"2021-6-1 12:00:00"	"2021-6-1 13:00:00"
"7765"	"4"	"73"	"73"	"2021-6-1 16:00:00"	"2021-6-1 17:00:00"
"7766"	"1"	"73"	"73"	"2021-6-1 15:00:00"	"2021-6-1 16:00:00"
"7767"	"34"	"73"	"73"	"2021-6-1 17:00:00"	"2021-6-1 18:00:00"
"7768"	"34"	"73"	"73"	"2021-6-2 09:00:00"	"2021-6-2 10:00:00"
"7769"	"34"	"73"	"73"	"2021-6-2 14:00:00"	"2021-6-2 15:00:00"
"7770"	"30"	"73"	"73"	"2021-6-2 09:00:00"	"2021-6-2 10:00:00"
"7771"	"1"	"73"	"73"	"2021-6-1 18:00:00"	"2021-6-1 19:00:00"
"7772"	"21"	"73"	"73"	"2021-6-3 15:00:00"	"2021-6-3 16:00:00"
"7773"	"30"	"73"	"73"	"2021-6-1 04:00:00"	"2021-6-1 05:00:00"
"7774"	"1"	"73"	"73"	"2021-6-2 02:30:00"	"2021-6-2 03:30:00"
"7775"	"1"	"73"	"73"	"2021-6-3 10:00:00"	"2021-6-3 11:00:00"
"7776"	"16"	"73"	"73"	"2021-6-2 15:30:00"	"2021-6-2 16:30:00"
"7777"	"4"	"73"	"73"	"2021-6-2 17:00:00"	"2021-6-2 18:00:00"
"7778"	"34"	"73"	"73"	"2021-6-3 09:30:00"	"2021-6-3 10:30:00"
"7779"	"30"	"73"	"73"	"2021-6-3 13:00:00"	"2021-6-3 14:00:00"
"7780"	"34"	"73"	"73"	"2021-6-3 16:00:00"	"2021-6-3 17:00:00"
"7781"	"21"	"73"	"73"	"2021-6-3 15:00:00"	"2021-6-3 16:00:00"
"7782"	"1"	"73"	"73"	"2021-6-4 09:00:00"	"2021-6-4 10:00:00"
"7784"	"30"	"73"	"73"	"2021-6-4 08:00:00"	"2021-6-4 09:00:00"
"7785"	"34"	"73"	"73"	"2021-6-4 08:00:00"	"2021-6-4 09:00:00"
"7786"	"35"	"73"	"73"	"2021-6-5 12:00:00"	"2021-6-5 13:00:00"
"7787"	"34"	"73"	"73"	"2021-6-4 18:00:00"	"2021-6-4 19:00:00"
"7788"	"30"	"73"	"73"	"2021-6-7 14:00:00"	"2021-6-7 15:00:00"
"7789"	"1"	"73"	"73"	"2021-6-4 09:00:00"	"2021-6-4 10:00:00"
"7790"	"4"	"73"	"73"	"2021-6-7 15:00:00"	"2021-6-7 16:00:00"
"7791"	"34"	"73"	"73"	"2021-6-5 09:00:00"	"2021-6-5 10:00:00"
"7792"	"35"	"73"	"73"	"2021-6-5 14:00:00"	"2021-6-5 15:00:00"
"7793"	"35"	"73"	"73"	"2021-6-5 08:00:00"	"2021-6-5 09:00:00"
"7794"	"35"	"73"	"73"	"2021-6-4 18:00:00"	"2021-6-4 19:00:00"
"7795"	"1"	"73"	"73"	"2021-6-5 14:00:00"	"2021-6-5 15:00:00"
"7796"	"35"	"73"	"73"	"2021-6-5 10:00:00"	"2021-6-5 11:00:00"
"7797"	"34"	"73"	"73"	"2021-6-5 11:00:00"	"2021-6-5 12:00:00"
"7798"	"34"	"73"	"73"	"2021-6-5 13:00:00"	"2021-6-5 14:00:00"
"7799"	"30"	"73"	"73"	"2021-6-4 18:00:00"	"2021-6-4 19:00:00"
"7800"	"30"	"73"	"73"	"2021-6-5 14:00:00"	"2021-6-5 15:00:00"
"7801"	"34"	"73"	"73"	"2021-6-5 17:00:00"	"2021-6-5 18:00:00"
"7802"	"4"	"73"	"73"	"2021-6-7 09:00:00"	"2021-6-7 10:00:00"
"7803"	"30"	"73"	"73"	"2021-6-7 08:00:00"	"2021-6-7 09:00:00"
"7804"	"35"	"73"	"73"	"2021-6-7 10:00:00"	"2021-6-7 11:00:00"
"7805"	"4"	"73"	"73"	"2021-6-8 09:00:00"	"2021-6-8 10:00:00"
"7807"	"30"	"73"	"73"	"2021-6-8 14:00:00"	"2021-6-8 15:00:00"
"7809"	"30"	"73"	"73"	"2021-6-8 16:00:00"	"2021-6-8 17:00:00"
"7810"	"4"	"73"	"73"	"2021-6-8 13:00:00"	"2021-6-8 14:00:00"
"7811"	"4"	"73"	"73"	"2021-6-9 08:00:00"	"2021-6-9 09:00:00"
"7813"	"31"	"73"	"73"	"2021-6-9 10:00:00"	"2021-6-9 11:00:00"
"7814"	"30"	"73"	"73"	"2021-6-10 09:00:00"	"2021-6-10 10:00:00"
"7816"	"4"	"73"	"73"	"2021-6-9 09:00:00"	"2021-6-9 10:00:00"
"7817"	"4"	"73"	"73"	"2021-6-9 12:00:00"	"2021-6-9 13:00:00"
"7819"	"31"	"73"	"73"	"2021-6-9 03:00:00"	"2021-6-9 04:00:00"
"7821"	"31"	"73"	"73"	"2021-6-9 17:00:00"	"2021-6-9 18:00:00"
"7822"	"20"	"73"	"73"	"2021-6-15 11:00:00"	"2021-6-15 12:00:00"
"7823"	"31"	"73"	"73"	"2021-6-14 10:00:00"	"2021-6-14 11:00:00"
"7825"	"21"	"73"	"73"	"2021-6-10 12:00:00"	"2021-6-10 13:00:00"
"7826"	"31"	"73"	"73"	"2021-6-10 16:00:00"	"2021-6-10 17:00:00"
"7827"	"31"	"73"	"73"	"2021-6-11 11:00:00"	"2021-6-11 12:00:00"
"7828"	"31"	"73"	"73"	"2021-6-10 22:00:00"	"2021-6-10 23:00:00"
"7829"	"4"	"73"	"73"	"2021-6-17 09:00:00"	"2021-6-17 10:00:00"
"7830"	"31"	"73"	"73"	"2021-6-12 18:00:00"	"2021-6-12 19:00:00"
"7831"	"30"	"73"	"73"	"2021-6-12 17:00:00"	"2021-6-12 18:00:00"
"7832"	"4"	"73"	"73"	"2021-6-13 10:00:00"	"2021-6-13 11:00:00"
"7834"	"4"	"73"	"73"	"2021-6-13 12:00:00"	"2021-6-13 13:00:00"
"7835"	"31"	"73"	"73"	"2021-6-13 15:00:00"	"2021-6-13 16:00:00"
"7836"	"4"	"73"	"73"	"2021-6-13 19:00:00"	"2021-6-13 20:00:00"
"7837"	"4"	"73"	"73"	"2021-6-13 17:30:00"	"2021-6-13 18:30:00"
"7838"	"31"	"73"	"73"	"2021-6-14 11:00:00"	"2021-6-14 12:00:00"
"7839"	"4"	"73"	"73"	"2021-6-14 14:00:00"	"2021-6-14 15:00:00"
"7840"	"4"	"73"	"73"	"2021-6-14 15:00:00"	"2021-6-14 16:00:00"
"7841"	"4"	"73"	"73"	"2021-6-14 18:00:00"	"2021-6-14 19:00:00"
"7842"	"35"	"73"	"73"	"2021-6-14 13:00:00"	"2021-6-14 14:00:00"
"7844"	"30"	"73"	"73"	"2021-6-14 16:00:00"	"2021-6-14 17:00:00"
"7846"	"15"	"73"	"73"	"2021-6-14 14:30:00"	"2021-6-14 15:30:00"
"7847"	"31"	"73"	"73"	"2021-6-18 15:00:00"	"2021-6-18 16:00:00"
"7848"	"30"	"73"	"73"	"2021-6-14 18:00:00"	"2021-6-14 19:00:00"
"7849"	"30"	"73"	"73"	"2021-6-15 08:00:00"	"2021-6-15 09:00:00"
"7850"	"4"	"73"	"73"	"2021-6-15 08:00:00"	"2021-6-15 09:00:00"
"7851"	"30"	"73"	"73"	"2021-6-15 13:00:00"	"2021-6-15 14:00:00"
"7852"	"4"	"73"	"73"	"2021-6-15 11:00:00"	"2021-6-15 12:00:00"
"7853"	"1"	"73"	"73"	"2021-6-15 10:00:00"	"2021-6-15 11:00:00"
"7854"	"31"	"73"	"73"	"2021-6-18 12:00:00"	"2021-6-18 13:00:00"
"7855"	"4"	"73"	"73"	"2021-6-15 13:00:00"	"2021-6-15 14:00:00"
"7856"	"1"	"73"	"73"	"2021-6-15 11:00:00"	"2021-6-15 12:00:00"
"7857"	"20"	"73"	"73"	"2021-6-15 13:00:00"	"2021-6-15 14:00:00"
"7858"	"1"	"73"	"73"	"2021-6-15 11:00:00"	"2021-6-15 12:00:00"
"7859"	"1"	"73"	"73"	"2021-6-15 12:00:00"	"2021-6-15 13:00:00"
"7860"	"4"	"73"	"73"	"2021-6-15 16:00:00"	"2021-6-15 17:00:00"
"7861"	"20"	"73"	"73"	"2021-6-15 15:00:00"	"2021-6-15 16:00:00"
"7862"	"20"	"73"	"73"	"2021-6-15 17:00:00"	"2021-6-15 18:00:00"
"7863"	"4"	"73"	"73"	"2021-6-16 08:00:00"	"2021-6-16 09:00:00"
"7864"	"20"	"73"	"73"	"2021-6-15 18:00:00"	"2021-6-15 19:00:00"
"7865"	"35"	"73"	"73"	"2021-6-16 09:00:00"	"2021-6-16 10:00:00"
"7866"	"31"	"73"	"73"	"2021-6-18 10:00:00"	"2021-6-18 11:00:00"
"7867"	"31"	"73"	"73"	"2021-6-16 11:00:00"	"2021-6-16 12:00:00"
"7868"	"15"	"73"	"73"	"2021-6-16 12:00:00"	"2021-6-16 13:00:00"
"7869"	"30"	"73"	"73"	"2021-6-16 13:00:00"	"2021-6-16 14:00:00"
"7870"	"31"	"73"	"73"	"2021-6-16 13:00:00"	"2021-6-16 14:00:00"
"7871"	"29"	"73"	"73"	"2021-6-23 09:00:00"	"2021-6-23 10:00:00"
"7872"	"31"	"73"	"73"	"2021-6-16 16:00:00"	"2021-6-16 17:00:00"
"7873"	"35"	"73"	"73"	"2021-6-16 14:00:00"	"2021-6-16 15:00:00"
"7874"	"35"	"73"	"73"	"2021-6-16 16:00:00"	"2021-6-16 17:00:00"
"7875"	"4"	"73"	"73"	"2021-6-16 19:00:00"	"2021-6-16 20:00:00"
"7876"	"30"	"73"	"73"	"2021-6-17 08:00:00"	"2021-6-17 09:00:00"
"7877"	"20"	"73"	"73"	"2021-6-16 15:00:00"	"2021-6-16 16:00:00"
"7878"	"15"	"73"	"73"	"2021-6-16 14:00:00"	"2021-6-16 15:00:00"
"7879"	"35"	"73"	"73"	"2021-6-18 14:00:00"	"2021-6-18 15:00:00"
"7880"	"35"	"73"	"73"	"2021-6-18 13:00:00"	"2021-6-18 14:00:00"
"7881"	"4"	"73"	"73"	"2021-6-16 17:00:00"	"2021-6-16 18:00:00"
"7882"	"35"	"73"	"73"	"2021-6-16 16:30:00"	"2021-6-16 17:30:00"
"7883"	"20"	"73"	"73"	"2021-6-16 18:00:00"	"2021-6-16 19:00:00"
"7884"	"21"	"73"	"73"	"2021-6-17 08:00:00"	"2021-6-17 09:00:00"
"7885"	"4"	"73"	"73"	"2021-6-16 20:00:00"	"2021-6-16 21:00:00"
"7886"	"30"	"73"	"73"	"2021-6-17 13:00:00"	"2021-6-17 14:00:00"
"7887"	"4"	"73"	"73"	"2021-6-17 12:00:00"	"2021-6-17 13:00:00"
"7888"	"35"	"73"	"73"	"2021-6-17 10:00:00"	"2021-6-17 11:00:00"
"7889"	"15"	"73"	"73"	"2021-6-18 10:00:00"	"2021-6-18 11:00:00"
"7890"	"35"	"73"	"73"	"2021-6-17 11:30:00"	"2021-6-17 12:30:00"
"7891"	"30"	"73"	"73"	"2021-6-17 17:00:00"	"2021-6-17 18:00:00"
"7892"	"21"	"73"	"73"	"2021-6-17 11:30:00"	"2021-6-17 12:30:00"
"7893"	"28"	"73"	"73"	"2021-6-21 12:00:00"	"2021-6-21 13:00:00"
"7894"	"35"	"73"	"73"	"2021-6-17 14:00:00"	"2021-6-17 15:00:00"
"7895"	"4"	"73"	"73"	"2021-6-17 15:00:00"	"2021-6-17 16:00:00"
"7896"	"30"	"73"	"73"	"2021-6-18 08:00:00"	"2021-6-18 09:00:00"
"7897"	"4"	"73"	"73"	"2021-6-17 17:00:00"	"2021-6-17 18:00:00"
"7898"	"4"	"73"	"73"	"2021-6-18 08:00:00"	"2021-6-18 09:00:00"
"7899"	"30"	"73"	"73"	"2021-6-18 08:00:00"	"2021-6-18 09:00:00"
"7900"	"28"	"73"	"73"	"2021-6-22 11:30:00"	"2021-6-22 12:30:00"
"7901"	"35"	"73"	"73"	"2021-6-18 13:00:00"	"2021-6-18 14:00:00"
"7902"	"31"	"73"	"73"	"2021-6-18 18:00:00"	"2021-6-18 19:00:00"
"7903"	"35"	"73"	"73"	"2021-6-17 18:00:00"	"2021-6-17 19:00:00"
"7904"	"4"	"73"	"73"	"2021-6-18 10:00:00"	"2021-6-18 11:00:00"
"7905"	"21"	"73"	"73"	"2021-6-18 11:30:00"	"2021-6-18 12:30:00"
"7906"	"21"	"73"	"73"	"2021-6-18 17:00:00"	"2021-6-18 18:00:00"
"7907"	"35"	"73"	"73"	"2021-6-18 10:00:00"	"2021-6-18 11:00:00"
"7908"	"4"	"73"	"73"	"2021-6-18 14:00:00"	"2021-6-18 15:00:00"
"7909"	"31"	"73"	"73"	"2021-6-18 17:00:00"	"2021-6-18 18:00:00"
"7911"	"4"	"73"	"73"	"2021-6-18 17:00:00"	"2021-6-18 18:00:00"
"7912"	"16"	"73"	"73"	"2021-6-19 09:00:00"	"2021-6-19 10:00:00"
"7913"	"23"	"73"	"73"	"2021-6-19 08:00:00"	"2021-6-19 09:00:00"
"7914"	"35"	"73"	"73"	"2021-6-18 15:30:00"	"2021-6-18 16:30:00"
"7915"	"23"	"73"	"73"	"2021-6-19 12:00:00"	"2021-6-19 13:00:00"
"7916"	"28"	"73"	"73"	"2021-6-22 09:30:00"	"2021-6-22 10:30:00"
"7918"	"30"	"73"	"73"	"2021-6-18 18:00:00"	"2021-6-18 19:00:00"
"7919"	"30"	"73"	"73"	"2021-6-19 15:00:00"	"2021-6-19 16:00:00"
"7920"	"35"	"73"	"73"	"2021-6-18 18:00:00"	"2021-6-18 19:00:00"
"7921"	"16"	"73"	"73"	"2021-6-19 13:00:00"	"2021-6-19 14:00:00"
"7922"	"21"	"73"	"73"	"2021-6-19 13:00:00"	"2021-6-19 14:00:00"
"7923"	"21"	"73"	"73"	"2021-6-19 17:00:00"	"2021-6-19 18:00:00"
"7924"	"28"	"73"	"73"	"2021-6-20 13:00:00"	"2021-6-20 14:00:00"
"7925"	"16"	"73"	"73"	"2021-6-19 17:00:00"	"2021-6-19 18:00:00"
"7926"	"4"	"73"	"73"	"2021-6-19 16:00:00"	"2021-6-19 17:00:00"
"7927"	"15"	"73"	"73"	"2021-6-19 16:30:00"	"2021-6-19 17:30:00"
"7929"	"15"	"73"	"73"	"2021-6-19 19:00:00"	"2021-6-19 20:00:00"
"7930"	"4"	"73"	"73"	"2021-6-20 08:00:00"	"2021-6-20 09:00:00"
"7931"	"4"	"73"	"73"	"2021-6-20 10:00:00"	"2021-6-20 11:00:00"
"7932"	"15"	"73"	"73"	"2021-6-20 15:00:00"	"2021-6-20 16:00:00"
"7933"	"28"	"73"	"73"	"2021-6-21 08:00:00"	"2021-6-21 09:00:00"
"7934"	"15"	"73"	"73"	"2021-6-21 10:00:00"	"2021-6-21 11:00:00"
"7935"	"4"	"73"	"73"	"2021-6-21 11:00:00"	"2021-6-21 12:00:00"
"7936"	"28"	"73"	"73"	"2021-6-21 15:00:00"	"2021-6-21 16:00:00"
"7937"	"4"	"73"	"73"	"2021-6-21 14:00:00"	"2021-6-21 15:00:00"
"7938"	"15"	"73"	"73"	"2021-6-21 13:00:00"	"2021-6-21 14:00:00"
"7939"	"30"	"73"	"73"	"2021-6-21 16:00:00"	"2021-6-21 17:00:00"
"7940"	"28"	"73"	"73"	"2021-6-22 16:00:00"	"2021-6-22 17:00:00"
"7941"	"30"	"73"	"73"	"2021-6-22 11:30:00"	"2021-6-22 12:30:00"
"7942"	"23"	"73"	"73"	"2021-6-21 16:30:00"	"2021-6-21 17:30:00"
"7943"	"30"	"73"	"73"	"2021-6-22 13:00:00"	"2021-6-22 14:00:00"
"7944"	"28"	"73"	"73"	"2021-6-21 20:00:00"	"2021-6-21 21:00:00"
"7945"	"30"	"73"	"73"	"2021-6-21 17:00:00"	"2021-6-21 18:00:00"
"7946"	"29"	"73"	"73"	"2021-6-22 08:00:00"	"2021-6-22 09:00:00"
"7947"	"23"	"73"	"73"	"2021-6-22 10:00:00"	"2021-6-22 11:00:00"
"7948"	"28"	"73"	"73"	"2021-6-22 15:00:00"	"2021-6-22 16:00:00"
"7949"	"15"	"73"	"73"	"2021-6-21 18:00:00"	"2021-6-21 19:00:00"
"7950"	"28"	"73"	"73"	"2021-6-22 17:00:00"	"2021-6-22 18:00:00"
"7951"	"4"	"73"	"73"	"2021-6-22 09:00:00"	"2021-6-22 10:00:00"
"7952"	"28"	"73"	"73"	"2021-6-23 09:00:00"	"2021-6-23 10:00:00"
